OrderID,OrderDate,CustomerID,CustomerName,Segment,Region,State,Category,SubCategory,Product,UnitPrice,Quantity,Discount,Sales,Cost,Profit,PaymentMethod,ShipMode,ProfitMargin
ORD-00613,2024-11-08,C0120,Sara Brown,Home Office,Central,Ohio,Furniture,Chairs,Ergonomic Chair,399,5,0.1,1795.5,1256.85,538.65,UPI,Same Day,30.0
ORD-00614,2024-07-02,C0179,Noah Patel,Home Office,West,California,Technology,Computers,Laptop,1099,5,0.2,4396.0,3626.7,769.3,UPI,Second Class,17.5
ORD-00615,2025-10-04,C0153,Aarav Miller,Corporate,Central,Ohio,Furniture,Tables,Coffee Table,149,2,0.0,298.0,154.96,143.04,Credit Card,Standard Class,48.0
ORD-00616,2024-12-24,C0039,Noah Johnson,Corporate,West,Oregon,Furniture,Tables,Study Desk,279,4,0.0,1116.0,669.6,446.4,Credit Card,Second Class,40.0
ORD-00617,2025-01-08,C0112,Ethan Patel,Corporate,South,Georgia,Technology,Accessories,USB-C Hub,59,1,0.15,50.15,26.55,23.6,UPI,Second Class,47.06
ORD-00618,2025-01-25,C0171,Lucas Brown,Home Office,South,Florida,Office Supplies,Paper,Notebook Set,22,8,0.2,140.8,70.4,70.4,Bank Transfer,Standard Class,50.0
ORD-00619,2024-02-21,C0050,Mia Miller,Corporate,West,Oregon,Furniture,Chairs,Ergonomic Chair,399,3,0.0,1197.0,754.11,442.89,UPI,Same Day,37.0
ORD-00620,2024-05-19,C0092,Ethan Patel,Corporate,Central,Ohio,Office Supplies,Paper,Notebook Set,22,8,0.0,176.0,70.4,105.6,Bank Transfer,First Class,60.0
ORD-00621,2024-03-15,C0177,Isha Khan,Home Office,South,North Carolina,Office Supplies,Paper,Notebook Set,22,3,0.15,56.1,26.4,29.7,Bank Transfer,First Class,52.94
ORD-00622,2025-01-12,C0086,Noah Sharma,Home Office,East,Massachusetts,Office Supplies,Storage,Filing Cabinet,189,7,0.05,1256.85,807.03,449.82,Debit Card,Same Day,35.79
ORD-00623,2025-10-19,C0023,Sara Patel,Home Office,West,Oregon,Office Supplies,Paper,Copy Paper,15,5,0.0,75.0,26.25,48.75,Credit Card,Second Class,65.0
ORD-00624,2024-06-17,C0103,Lucas Wilson,Consumer,East,New York,Technology,Computers,Monitor,249,3,0.05,709.65,433.26,276.39,Bank Transfer,Standard Class,38.95
ORD-00625,2025-05-06,C0015,Noah Wilson,Corporate,South,Georgia,Furniture,Chairs,Ergonomic Chair,399,4,0.0,1596.0,1005.48,590.52,UPI,Standard Class,37.0
ORD-00626,2025-07-09,C0046,Isha Khan,Home Office,East,New York,Technology,Computers,Monitor,249,5,0.0,1245.0,722.1,522.9,UPI,Same Day,42.0
ORD-00627,2024-09-02,C0096,Noah Khan,Corporate,Central,Illinois,Technology,Phones,Wireless Headset,129,4,0.0,516.0,252.84,263.16,Bank Transfer,First Class,51.0
ORD-00628,2025-04-23,C0030,Sara Wilson,Corporate,South,Georgia,Technology,Phones,Smartphone,699,4,0.05,2656.2,1509.84,1146.36,Credit Card,Standard Class,43.16
ORD-00629,2025-02-24,C0154,Mia Johnson,Consumer,West,Oregon,Technology,Computers,Monitor,249,1,0.0,249.0,144.42,104.58,Bank Transfer,Second Class,42.0
ORD-00630,2025-03-13,C0014,Isha Smith,Consumer,South,Florida,Furniture,Tables,Coffee Table,149,3,0.1,402.3,232.44,169.86,UPI,Standard Class,42.22
ORD-00631,2025-05-30,C0123,Ananya Patel,Corporate,East,Massachusetts,Technology,Phones,Smartphone,699,3,0.2,1677.6,1132.38,545.22,Debit Card,Same Day,32.5
ORD-00632,2024-12-14,C0156,Ethan Davis,Home Office,East,Massachusetts,Technology,Computers,Monitor,249,3,0.1,672.3,433.26,239.04,UPI,Standard Class,35.56
ORD-00633,2024-11-02,C0140,Aarav Sharma,Consumer,West,Oregon,Technology,Computers,Monitor,249,3,0.1,672.3,433.26,239.04,Debit Card,Same Day,35.56
ORD-00634,2025-12-22,C0174,Kavya Wilson,Corporate,West,Washington,Technology,Accessories,Laptop Sleeve,35,3,0.05,99.75,39.9,59.85,Debit Card,Same Day,60.0
ORD-00635,2024-12-06,C0088,Noah Miller,Corporate,Central,Texas,Office Supplies,Writing,Pen Pack,12,2,0.0,24.0,7.2,16.8,UPI,Same Day,70.0
ORD-00636,2024-07-07,C0049,Kavya Davis,Home Office,East,Massachusetts,Office Supplies,Paper,Notebook Set,22,10,0.0,220.0,88.0,132.0,Debit Card,Same Day,60.0
ORD-00637,2024-12-23,C0013,Noah Miller,Home Office,East,Pennsylvania,Technology,Accessories,USB-C Hub,59,3,0.2,141.6,79.65,61.95,Credit Card,Standard Class,43.75
ORD-00638,2025-07-02,C0013,Noah Miller,Home Office,East,Pennsylvania,Office Supplies,Storage,Storage Box,32,6,0.15,163.2,82.56,80.64,Debit Card,First Class,49.41
ORD-00639,2024-11-18,C0151,Isha Patel,Corporate,East,Pennsylvania,Furniture,Chairs,Ergonomic Chair,399,4,0.0,1596.0,1005.48,590.52,Bank Transfer,First Class,37.0
ORD-00640,2025-06-03,C0154,Mia Johnson,Consumer,South,Florida,Technology,Computers,Monitor,249,5,0.0,1245.0,722.1,522.9,Debit Card,Second Class,42.0
ORD-00641,2024-03-29,C0084,Noah Sharma,Corporate,West,Washington,Technology,Computers,Laptop,1099,3,0.0,3297.0,2176.02,1120.98,Bank Transfer,Second Class,34.0
ORD-00642,2024-07-17,C0090,Noah Garcia,Home Office,East,Massachusetts,Furniture,Tables,Coffee Table,149,2,0.0,298.0,154.96,143.04,Debit Card,Second Class,48.0
ORD-00643,2024-02-06,C0071,Lucas Sharma,Corporate,West,Oregon,Technology,Computers,Monitor,249,5,0.0,1245.0,722.1,522.9,UPI,Standard Class,42.0
ORD-00644,2025-01-10,C0119,Kavya Khan,Consumer,Central,Illinois,Office Supplies,Writing,Desk Organizer,28,9,0.0,252.0,103.32,148.68,Debit Card,First Class,59.0
ORD-00645,2024-05-02,C0176,Ananya Smith,Corporate,South,Georgia,Technology,Computers,Monitor,249,4,0.0,996.0,577.68,418.32,Bank Transfer,First Class,42.0
ORD-00646,2025-12-20,C0013,Noah Miller,Home Office,South,North Carolina,Office Supplies,Writing,Pen Pack,12,6,0.1,64.8,21.6,43.2,UPI,Second Class,66.67
ORD-00647,2024-07-30,C0002,Lucas Brown,Corporate,East,Pennsylvania,Office Supplies,Paper,Notebook Set,22,8,0.0,176.0,70.4,105.6,Bank Transfer,Same Day,60.0
ORD-00648,2025-08-03,C0002,Lucas Brown,Corporate,South,North Carolina,Technology,Computers,Monitor,249,4,0.2,796.8,577.68,219.12,UPI,First Class,27.5
ORD-00649,2025-11-04,C0094,Sara Smith,Corporate,West,Oregon,Technology,Computers,Monitor,249,5,0.05,1182.75,722.1,460.65,UPI,Same Day,38.95
ORD-00650,2024-06-04,C0115,Aarav Sharma,Consumer,East,Pennsylvania,Office Supplies,Storage,Filing Cabinet,189,10,0.0,1890.0,1152.9,737.1,Bank Transfer,First Class,39.0
ORD-00651,2024-12-07,C0042,Lucas Wilson,Corporate,East,New York,Office Supplies,Paper,Copy Paper,15,9,0.1,121.5,47.25,74.25,Debit Card,Same Day,61.11
ORD-00652,2025-12-20,C0176,Ananya Smith,Corporate,West,Washington,Furniture,Tables,Study Desk,279,5,0.05,1325.25,837.0,488.25,Credit Card,Same Day,36.84
ORD-00653,2024-05-16,C0063,Mia Patel,Consumer,South,Florida,Office Supplies,Paper,Notebook Set,22,10,0.05,209.0,88.0,121.0,Debit Card,Standard Class,57.89
ORD-00654,2024-06-10,C0096,Noah Khan,Corporate,South,Georgia,Furniture,Tables,Coffee Table,149,5,0.05,707.75,387.4,320.35,Credit Card,Second Class,45.26
ORD-00655,2025-12-25,C0074,Mia Sharma,Corporate,Central,Illinois,Office Supplies,Paper,Copy Paper,15,4,0.05,57.0,21.0,36.0,Bank Transfer,Standard Class,63.16
ORD-00656,2024-01-05,C0053,Kavya Sharma,Home Office,Central,Ohio,Technology,Accessories,USB-C Hub,59,4,0.1,212.4,106.2,106.2,Credit Card,Standard Class,50.0
ORD-00657,2024-08-28,C0102,Lucas Smith,Consumer,East,New York,Technology,Phones,Smartphone,699,5,0.0,3495.0,1887.3,1607.7,UPI,Standard Class,46.0
ORD-00658,2025-01-12,C0035,Ananya Johnson,Corporate,Central,Ohio,Technology,Computers,Monitor,249,3,0.0,747.0,433.26,313.74,Debit Card,Second Class,42.0
ORD-00659,2025-05-14,C0083,Ananya Patel,Corporate,South,North Carolina,Furniture,Chairs,Ergonomic Chair,399,2,0.2,638.4,502.74,135.66,Bank Transfer,Same Day,21.25
ORD-00660,2025-12-14,C0158,Noah Smith,Consumer,Central,Texas,Furniture,Chairs,Office Chair,199,4,0.15,676.6,453.72,222.88,Debit Card,Second Class,32.94
ORD-00661,2024-12-31,C0052,Mia Sharma,Consumer,Central,Texas,Technology,Computers,Laptop,1099,5,0.0,5495.0,3626.7,1868.3,UPI,Second Class,34.0
ORD-00662,2025-07-09,C0017,Kavya Johnson,Consumer,East,Pennsylvania,Furniture,Chairs,Ergonomic Chair,399,3,0.1,1077.3,754.11,323.19,UPI,Second Class,30.0
ORD-00663,2024-11-05,C0050,Mia Miller,Corporate,Central,Illinois,Office Supplies,Paper,Copy Paper,15,10,0.0,150.0,52.5,97.5,Credit Card,Second Class,65.0
ORD-00664,2025-10-19,C0045,Sara Patel,Home Office,West,Oregon,Office Supplies,Writing,Desk Organizer,28,6,0.0,168.0,68.88,99.12,UPI,First Class,59.0
ORD-00665,2024-10-05,C0029,Ananya Johnson,Consumer,East,New York,Office Supplies,Writing,Pen Pack,12,5,0.1,54.0,18.0,36.0,Debit Card,First Class,66.67
ORD-00666,2025-09-17,C0089,Kavya Garcia,Corporate,Central,Texas,Technology,Phones,Smartphone,699,5,0.0,3495.0,1887.3,1607.7,Bank Transfer,Second Class,46.0
ORD-00667,2024-03-24,C0051,Lucas Johnson,Consumer,East,Pennsylvania,Office Supplies,Writing,Desk Organizer,28,1,0.0,28.0,11.48,16.52,Debit Card,Same Day,59.0
ORD-00668,2024-02-03,C0087,Sara Miller,Consumer,Central,Texas,Furniture,Chairs,Office Chair,199,5,0.1,895.5,567.15,328.35,UPI,Standard Class,36.67
ORD-00669,2024-04-01,C0043,Sara Miller,Consumer,West,Oregon,Technology,Accessories,USB-C Hub,59,3,0.0,177.0,79.65,97.35,UPI,Same Day,55.0
ORD-00670,2024-02-01,C0122,Sara Brown,Home Office,South,Florida,Technology,Computers,Laptop,1099,1,0.1,989.1,725.34,263.76,Bank Transfer,Second Class,26.67
ORD-00671,2024-06-27,C0127,Mia Khan,Corporate,Central,Illinois,Technology,Accessories,Laptop Sleeve,35,1,0.0,35.0,13.3,21.7,Debit Card,Same Day,62.0
ORD-00672,2025-12-05,C0073,Mia Miller,Home Office,Central,Texas,Office Supplies,Writing,Pen Pack,12,3,0.0,36.0,10.8,25.2,Credit Card,Same Day,70.0
ORD-00673,2024-09-18,C0107,Mia Wilson,Consumer,West,Washington,Office Supplies,Writing,Pen Pack,12,5,0.0,60.0,18.0,42.0,Credit Card,First Class,70.0
ORD-00674,2024-02-15,C0118,Ananya Wilson,Consumer,Central,Ohio,Office Supplies,Paper,Notebook Set,22,9,0.15,168.3,79.2,89.1,Debit Card,Standard Class,52.94
ORD-00675,2025-02-08,C0089,Kavya Garcia,Corporate,West,Oregon,Technology,Phones,Smartphone,699,5,0.0,3495.0,1887.3,1607.7,UPI,Standard Class,46.0
ORD-00676,2024-08-29,C0043,Sara Miller,Consumer,South,Georgia,Office Supplies,Writing,Desk Organizer,28,6,0.15,142.8,68.88,73.92,Bank Transfer,First Class,51.76
ORD-00677,2024-10-17,C0004,Noah Garcia,Home Office,West,Washington,Technology,Computers,Laptop,1099,2,0.05,2088.1,1450.68,637.42,Debit Card,Standard Class,30.53
ORD-00678,2025-07-03,C0087,Sara Miller,Consumer,Central,Texas,Technology,Phones,Wireless Headset,129,3,0.0,387.0,189.63,197.37,Debit Card,Same Day,51.0
ORD-00679,2025-03-09,C0002,Lucas Brown,Corporate,Central,Ohio,Technology,Accessories,USB-C Hub,59,4,0.2,188.8,106.2,82.6,Credit Card,Standard Class,43.75
ORD-00680,2024-03-18,C0175,Noah Garcia,Consumer,West,Oregon,Office Supplies,Paper,Notebook Set,22,4,0.2,70.4,35.2,35.2,Credit Card,First Class,50.0
ORD-00681,2024-02-23,C0129,Kavya Smith,Home Office,Central,Texas,Office Supplies,Storage,Storage Box,32,3,0.0,96.0,41.28,54.72,Bank Transfer,Standard Class,57.0
ORD-00682,2025-03-23,C0130,Isha Sharma,Corporate,South,North Carolina,Technology,Accessories,USB-C Hub,59,5,0.0,295.0,132.75,162.25,UPI,Second Class,55.0
ORD-00683,2024-04-20,C0160,Ethan Garcia,Home Office,Central,Illinois,Technology,Computers,Laptop,1099,3,0.0,3297.0,2176.02,1120.98,UPI,Standard Class,34.0
ORD-00684,2025-05-07,C0179,Noah Patel,Home Office,East,Pennsylvania,Furniture,Tables,Study Desk,279,1,0.1,251.1,167.4,83.7,Bank Transfer,Same Day,33.33
ORD-00685,2025-07-28,C0168,Aarav Patel,Consumer,Central,Texas,Furniture,Chairs,Ergonomic Chair,399,2,0.05,758.1,502.74,255.36,Credit Card,Same Day,33.68
ORD-00686,2024-05-30,C0126,Mia Wilson,Consumer,East,Massachusetts,Technology,Accessories,USB-C Hub,59,1,0.05,56.05,26.55,29.5,Debit Card,First Class,52.63
ORD-00687,2025-09-22,C0123,Ananya Patel,Corporate,South,Georgia,Furniture,Tables,Study Desk,279,3,0.0,837.0,502.2,334.8,Credit Card,Same Day,40.0
ORD-00688,2025-11-19,C0160,Ethan Garcia,Home Office,Central,Ohio,Furniture,Tables,Coffee Table,149,1,0.1,134.1,77.48,56.62,UPI,Standard Class,42.22
ORD-00689,2025-06-05,C0146,Liam Patel,Corporate,Central,Illinois,Technology,Accessories,USB-C Hub,59,3,0.05,168.15,79.65,88.5,Debit Card,First Class,52.63
ORD-00690,2024-11-15,C0096,Noah Khan,Corporate,East,New York,Office Supplies,Writing,Desk Organizer,28,9,0.0,252.0,103.32,148.68,Bank Transfer,Second Class,59.0
ORD-00691,2024-12-08,C0043,Sara Miller,Consumer,West,California,Technology,Computers,Monitor,249,2,0.0,498.0,288.84,209.16,Bank Transfer,Standard Class,42.0
ORD-00692,2025-03-01,C0080,Aarav Wilson,Consumer,Central,Texas,Office Supplies,Paper,Notebook Set,22,12,0.05,250.8,105.6,145.2,UPI,First Class,57.89
ORD-00693,2024-07-16,C0172,Lucas Patel,Home Office,South,Georgia,Technology,Computers,Monitor,249,4,0.0,996.0,577.68,418.32,UPI,Second Class,42.0
ORD-00694,2024-02-22,C0020,Aarav Davis,Consumer,East,Massachusetts,Furniture,Tables,Coffee Table,149,5,0.2,596.0,387.4,208.6,UPI,Second Class,35.0
ORD-00695,2025-01-21,C0158,Noah Smith,Consumer,East,Massachusetts,Office Supplies,Storage,Filing Cabinet,189,9,0.05,1615.95,1037.61,578.34,Credit Card,Second Class,35.79
ORD-00696,2025-10-16,C0028,Ethan Sharma,Home Office,East,New York,Office Supplies,Storage,Filing Cabinet,189,12,0.0,2268.0,1383.48,884.52,Bank Transfer,Second Class,39.0
ORD-00697,2024-07-02,C0100,Ethan Sharma,Home Office,East,Massachusetts,Furniture,Chairs,Office Chair,199,2,0.1,358.2,226.86,131.34,Bank Transfer,Standard Class,36.67
ORD-00698,2024-02-01,C0090,Noah Garcia,Home Office,East,New York,Office Supplies,Storage,Storage Box,32,2,0.0,64.0,27.52,36.48,Bank Transfer,Second Class,57.0
ORD-00699,2025-03-04,C0149,Ananya Miller,Consumer,South,Florida,Technology,Accessories,Laptop Sleeve,35,3,0.1,94.5,39.9,54.6,UPI,Same Day,57.78
ORD-00700,2025-12-12,C0160,Ethan Garcia,Home Office,Central,Ohio,Office Supplies,Storage,Filing Cabinet,189,5,0.2,756.0,576.45,179.55,UPI,Second Class,23.75
ORD-00701,2024-07-19,C0171,Lucas Brown,Home Office,South,North Carolina,Technology,Computers,Laptop,1099,1,0.15,934.15,725.34,208.81,Debit Card,Same Day,22.35
ORD-00702,2024-10-16,C0084,Noah Sharma,Corporate,Central,Illinois,Technology,Accessories,Laptop Sleeve,35,2,0.0,70.0,26.6,43.4,Credit Card,Standard Class,62.0
ORD-00703,2024-02-01,C0089,Kavya Garcia,Corporate,East,Pennsylvania,Furniture,Chairs,Office Chair,199,5,0.05,945.25,567.15,378.1,Credit Card,Standard Class,40.0
ORD-00704,2024-03-31,C0084,Noah Sharma,Corporate,South,Florida,Technology,Phones,Wireless Headset,129,5,0.0,645.0,316.05,328.95,Credit Card,Second Class,51.0
ORD-00705,2024-10-28,C0009,Isha Johnson,Home Office,Central,Ohio,Technology,Computers,Monitor,249,5,0.05,1182.75,722.1,460.65,Debit Card,Second Class,38.95
ORD-00706,2025-11-17,C0019,Aarav Patel,Home Office,West,California,Technology,Phones,Smartphone,699,5,0.1,3145.5,1887.3,1258.2,Debit Card,Same Day,40.0
ORD-00707,2024-07-24,C0096,Noah Khan,Corporate,Central,Texas,Office Supplies,Paper,Notebook Set,22,1,0.0,22.0,8.8,13.2,UPI,Second Class,60.0
ORD-00708,2025-07-11,C0049,Kavya Davis,Home Office,West,Washington,Technology,Phones,Wireless Headset,129,5,0.1,580.5,316.05,264.45,Credit Card,Standard Class,45.56
ORD-00709,2024-05-08,C0178,Isha Khan,Corporate,West,Washington,Technology,Phones,Smartphone,699,3,0.1,1887.3,1132.38,754.92,UPI,Second Class,40.0
ORD-00710,2025-11-12,C0124,Aarav Davis,Home Office,Central,Illinois,Furniture,Chairs,Ergonomic Chair,399,1,0.0,399.0,251.37,147.63,Debit Card,Second Class,37.0
ORD-00711,2025-07-25,C0141,Lucas Johnson,Consumer,Central,Illinois,Technology,Accessories,USB-C Hub,59,1,0.2,47.2,26.55,20.65,Credit Card,First Class,43.75
ORD-00712,2024-06-19,C0036,Sara Garcia,Home Office,Central,Texas,Office Supplies,Paper,Notebook Set,22,2,0.0,44.0,17.6,26.4,UPI,First Class,60.0
ORD-00713,2024-06-03,C0161,Kavya Brown,Home Office,East,Pennsylvania,Office Supplies,Storage,Filing Cabinet,189,10,0.0,1890.0,1152.9,737.1,Debit Card,First Class,39.0
ORD-00714,2024-10-08,C0053,Kavya Sharma,Home Office,East,Massachusetts,Furniture,Chairs,Ergonomic Chair,399,5,0.0,1995.0,1256.85,738.15,Bank Transfer,First Class,37.0
ORD-00715,2024-07-07,C0090,Noah Garcia,Home Office,East,Pennsylvania,Furniture,Chairs,Office Chair,199,3,0.0,597.0,340.29,256.71,Credit Card,First Class,43.0
ORD-00716,2024-06-20,C0099,Noah Patel,Home Office,West,Oregon,Technology,Accessories,Laptop Sleeve,35,2,0.0,70.0,26.6,43.4,Credit Card,Second Class,62.0
ORD-00717,2024-09-27,C0126,Mia Wilson,Consumer,West,California,Technology,Phones,Smartphone,699,2,0.0,1398.0,754.92,643.08,Credit Card,First Class,46.0
ORD-00718,2025-08-09,C0155,Mia Smith,Consumer,Central,Ohio,Technology,Phones,Wireless Headset,129,3,0.2,309.6,189.63,119.97,Credit Card,Standard Class,38.75
ORD-00719,2024-02-23,C0097,Aarav Garcia,Home Office,East,Massachusetts,Office Supplies,Paper,Copy Paper,15,11,0.0,165.0,57.75,107.25,Bank Transfer,Second Class,65.0
ORD-00720,2025-08-30,C0120,Sara Brown,Home Office,East,Massachusetts,Furniture,Chairs,Office Chair,199,4,0.0,796.0,453.72,342.28,Bank Transfer,First Class,43.0
ORD-00721,2024-02-01,C0058,Sara Miller,Consumer,East,New York,Technology,Phones,Smartphone,699,3,0.0,2097.0,1132.38,964.62,Credit Card,First Class,46.0
ORD-00722,2024-11-22,C0110,Mia Wilson,Home Office,East,Massachusetts,Office Supplies,Writing,Desk Organizer,28,10,0.1,252.0,114.8,137.2,Credit Card,Same Day,54.44
ORD-00723,2024-11-28,C0061,Ethan Brown,Consumer,Central,Texas,Office Supplies,Storage,Filing Cabinet,189,4,0.05,718.2,461.16,257.04,Credit Card,First Class,35.79
ORD-00724,2024-06-29,C0071,Lucas Sharma,Corporate,South,Georgia,Office Supplies,Storage,Filing Cabinet,189,9,0.1,1530.9,1037.61,493.29,Bank Transfer,First Class,32.22
ORD-00725,2025-10-11,C0124,Aarav Davis,Home Office,East,Massachusetts,Office Supplies,Paper,Copy Paper,15,6,0.05,85.5,31.5,54.0,UPI,Standard Class,63.16
ORD-00726,2024-11-26,C0014,Isha Smith,Consumer,West,Oregon,Furniture,Chairs,Office Chair,199,3,0.05,567.15,340.29,226.86,Credit Card,First Class,40.0
ORD-00727,2024-07-18,C0157,Noah Patel,Consumer,West,Oregon,Furniture,Tables,Study Desk,279,1,0.0,279.0,167.4,111.6,Credit Card,Same Day,40.0
ORD-00728,2025-10-01,C0130,Isha Sharma,Corporate,West,Washington,Office Supplies,Paper,Notebook Set,22,3,0.0,66.0,26.4,39.6,Credit Card,Standard Class,60.0
ORD-00729,2024-09-12,C0073,Mia Miller,Home Office,South,Florida,Furniture,Tables,Study Desk,279,4,0.0,1116.0,669.6,446.4,Bank Transfer,Standard Class,40.0
ORD-00730,2024-09-23,C0033,Liam Patel,Consumer,East,Massachusetts,Technology,Accessories,USB-C Hub,59,2,0.2,94.4,53.1,41.3,Credit Card,Standard Class,43.75
ORD-00731,2024-10-18,C0171,Lucas Brown,Home Office,South,North Carolina,Technology,Accessories,USB-C Hub,59,5,0.0,295.0,132.75,162.25,Bank Transfer,Same Day,55.0
ORD-00732,2024-06-25,C0027,Mia Brown,Home Office,West,Washington,Technology,Computers,Monitor,249,3,0.0,747.0,433.26,313.74,Credit Card,First Class,42.0
ORD-00733,2025-03-14,C0007,Sara Khan,Consumer,Central,Texas,Furniture,Chairs,Ergonomic Chair,399,1,0.0,399.0,251.37,147.63,Debit Card,Second Class,37.0
ORD-00734,2025-11-12,C0010,Sara Sharma,Corporate,East,Pennsylvania,Technology,Accessories,Laptop Sleeve,35,1,0.15,29.75,13.3,16.45,UPI,Same Day,55.29
ORD-00735,2025-10-22,C0092,Ethan Patel,Corporate,West,Washington,Technology,Accessories,Laptop Sleeve,35,3,0.1,94.5,39.9,54.6,Bank Transfer,First Class,57.78
ORD-00736,2025-09-04,C0116,Ananya Garcia,Home Office,Central,Ohio,Office Supplies,Paper,Copy Paper,15,3,0.2,36.0,15.75,20.25,Debit Card,First Class,56.25
ORD-00737,2025-08-28,C0061,Ethan Brown,Consumer,West,Oregon,Furniture,Chairs,Ergonomic Chair,399,3,0.05,1137.15,754.11,383.04,Credit Card,Standard Class,33.68
ORD-00738,2024-06-21,C0096,Noah Khan,Corporate,East,New York,Furniture,Tables,Study Desk,279,4,0.0,1116.0,669.6,446.4,Debit Card,First Class,40.0
ORD-00739,2025-04-04,C0147,Isha Johnson,Home Office,South,Georgia,Technology,Phones,Smartphone,699,3,0.0,2097.0,1132.38,964.62,Credit Card,Standard Class,46.0
ORD-00740,2024-02-14,C0034,Sara Khan,Home Office,Central,Texas,Technology,Accessories,Laptop Sleeve,35,1,0.05,33.25,13.3,19.95,UPI,Same Day,60.0
ORD-00741,2025-11-28,C0154,Mia Johnson,Consumer,West,Washington,Office Supplies,Writing,Pen Pack,12,5,0.0,60.0,18.0,42.0,Credit Card,Standard Class,70.0
ORD-00742,2024-12-16,C0109,Ananya Sharma,Consumer,Central,Ohio,Office Supplies,Writing,Pen Pack,12,6,0.0,72.0,21.6,50.4,Bank Transfer,Second Class,70.0
ORD-00743,2025-09-24,C0119,Kavya Khan,Consumer,West,California,Office Supplies,Storage,Filing Cabinet,189,10,0.15,1606.5,1152.9,453.6,Credit Card,First Class,28.24
ORD-00744,2025-05-16,C0067,Mia Davis,Consumer,South,North Carolina,Technology,Computers,Monitor,249,4,0.1,896.4,577.68,318.72,Debit Card,Second Class,35.56
ORD-00745,2024-06-14,C0136,Ethan Miller,Consumer,Central,Illinois,Technology,Phones,Wireless Headset,129,2,0.0,258.0,126.42,131.58,Bank Transfer,Second Class,51.0
ORD-00746,2024-01-08,C0029,Ananya Johnson,Consumer,West,Washington,Office Supplies,Writing,Desk Organizer,28,4,0.05,106.4,45.92,60.48,UPI,Same Day,56.84
ORD-00747,2024-05-19,C0173,Liam Khan,Corporate,West,Washington,Furniture,Chairs,Office Chair,199,3,0.0,597.0,340.29,256.71,UPI,Standard Class,43.0
ORD-00748,2025-03-07,C0088,Noah Miller,Corporate,West,Washington,Technology,Phones,Wireless Headset,129,5,0.0,645.0,316.05,328.95,UPI,Same Day,51.0
ORD-00749,2024-08-05,C0155,Mia Smith,Consumer,South,North Carolina,Office Supplies,Storage,Filing Cabinet,189,5,0.1,850.5,576.45,274.05,Bank Transfer,Standard Class,32.22
ORD-00750,2024-11-04,C0155,Mia Smith,Consumer,Central,Texas,Office Supplies,Paper,Notebook Set,22,3,0.0,66.0,26.4,39.6,Bank Transfer,Second Class,60.0
